date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sot,pkatt,season,team,url
2018-12-01,17:30,Premier League,Matchweek 14,Sat,Away,D,2,2,Southampton,1.1,0.7,60.0,30187.0,Ashley Young,5-3-2,Kevin Friend,Match Report,,5.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-12-05,20:00,Premier League,Matchweek 15,Wed,Home,D,2,2,Arsenal,1.1,1.1,45.0,74507.0,Chris Smalling,3-4-1-2,Andre Marriner,Match Report,,7.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-12-08,15:00,Premier League,Matchweek 16,Sat,Home,W,4,1,Fulham,2.3,1.2,62.0,74523.0,Ashley Young,4-2-3-1,Lee Probert,Match Report,,11.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-12-16,16:00,Premier League,Matchweek 17,Sun,Away,L,1,3,Liverpool,0.7,2.5,36.0,52908.0,Ashley Young,4-4-1-1,Martin Atkinson,Match Report,,2.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-12-22,17:30,Premier League,Matchweek 18,Sat,Away,W,5,1,Cardiff City,2.8,1.4,73.0,33028.0,Ashley Young,4-3-3,Michael Oliver,Match Report,,8.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-12-26,15:00,Premier League,Matchweek 19,Wed,Home,W,3,1,Huddersfield,1.5,1.1,64.0,74523.0,David de Gea,4-2-3-1,Jonathan Moss,Match Report,,10.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2018-12-30,16:30,Premier League,Matchweek 20,Sun,Home,W,4,1,Bournemouth,2.9,0.5,65.0,74556.0,Ashley Young,4-2-3-1,Lee Mason,Match Report,,8.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-01-02,20:00,Premier League,Matchweek 21,Wed,Away,W,2,0,Newcastle Utd,2.6,0.7,64.0,52217.0,Antonio Valencia,4-2-3-1,Andre Marriner,Match Report,,7.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-01-13,16:30,Premier League,Matchweek 22,Sun,Away,W,1,0,Tottenham,0.8,1.8,39.0,80062.0,Ashley Young,4-1-2-1-2◆,Mike Dean,Match Report,,8.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-01-19,15:00,Premier League,Matchweek 23,Sat,Home,W,2,1,Brighton,2.4,0.8,56.0,74532.0,Ashley Young,4-3-3,Paul Tierney,Match Report,,4.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-01-29,20:00,Premier League,Matchweek 24,Tue,Home,D,2,2,Burnley,3.1,0.8,73.0,74529.0,Ashley Young,4-1-4-1,Jonathan Moss,Match Report,,8.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-02-03,14:05,Premier League,Matchweek 25,Sun,Away,W,1,0,Leicester City,1.3,1.5,55.0,32148.0,Ashley Young,4-2-2-2,Mike Dean,Match Report,,6.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-02-09,12:30,Premier League,Matchweek 26,Sat,Away,W,3,0,Fulham,1.9,2.2,49.0,25001.0,David de Gea,4-3-3,Paul Tierney,Match Report,,6.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-02-24,14:05,Premier League,Matchweek 27,Sun,Home,D,0,0,Liverpool,0.3,0.5,36.0,74519.0,Ashley Young,4-3-1-2,Michael Oliver,Match Report,,3.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-02-27,20:00,Premier League,Matchweek 28,Wed,Away,W,3,1,Crystal Palace,1.0,1.7,54.0,25754.0,Ashley Young,4-3-3,Martin Atkinson,Match Report,,4.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-03-02,15:00,Premier League,Matchweek 29,Sat,Home,W,3,2,Southampton,2.2,0.4,64.0,74459.0,Ashley Young,4-3-1-2,Stuart Attwell,Match Report,,5.0,1.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-03-10,16:30,Premier League,Matchweek 30,Sun,Away,L,0,2,Arsenal,2.3,1.7,54.0,60000.0,Ashley Young,4-4-2,Jonathan Moss,Match Report,,4.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-03-30,15:00,Premier League,Matchweek 32,Sat,Home,W,2,1,Watford,1.6,1.5,52.0,74543.0,Ashley Young,4-3-1-2,Stuart Attwell,Match Report,,5.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-04-02,19:45,Premier League,Matchweek 33,Tue,Away,L,1,2,Wolves,1.8,1.8,51.0,31302.0,Ashley Young,3-5-1-1,Mike Dean,Match Report,,4.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-04-13,17:30,Premier League,Matchweek 34,Sat,Home,W,2,1,West Ham,2.5,1.4,43.0,74478.0,David de Gea,4-2-3-1,Graham Scott,Match Report,,2.0,2.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-04-21,13:30,Premier League,Matchweek 35,Sun,Away,L,0,4,Everton,0.3,1.6,52.0,39395.0,David de Gea,4-3-3,Paul Tierney,Match Report,,1.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-04-24,20:00,Premier League,Matchweek 31,Wed,Home,L,0,2,Manchester City,0.5,0.5,37.0,74431.0,Ashley Young,5-3-2,Andre Marriner,Match Report,,1.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-04-28,16:30,Premier League,Matchweek 36,Sun,Home,D,1,1,Chelsea,1.1,1.7,52.0,74526.0,Ashley Young,4-3-1-2,Martin Atkinson,Match Report,,4.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-05-05,14:00,Premier League,Matchweek 37,Sun,Away,D,1,1,Huddersfield,1.8,1.0,64.0,24263.0,Ashley Young,4-3-1-2,Lee Mason,Match Report,,7.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2019-05-12,15:00,Premier League,Matchweek 38,Sun,Home,L,0,2,Cardiff City,1.5,1.6,73.0,74457.0,Ashley Young,4-3-1-2,Jonathan Moss,Match Report,,10.0,0.0,2018-2019,Manchester United,https://fbref.com/en/squads/19538871/2018-2019/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-08-13,16:00,Premier League,Matchweek 1,Sun,Home,W,4,0,West Ham,2.1,0.5,55.0,74928.0,Antonio Valencia,4-2-3-1,Martin Atkinson,Match Report,,5.0,0.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-08-19,12:30,Premier League,Matchweek 2,Sat,Away,W,4,0,Swansea City,3.0,0.4,58.0,20862.0,Antonio Valencia,4-2-3-1,Jonathan Moss,Match Report,,8.0,0.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-08-26,17:30,Premier League,Matchweek 3,Sat,Home,W,2,0,Leicester City,2.8,0.9,69.0,75021.0,Antonio Valencia,4-2-3-1,Michael Oliver,Match Report,,6.0,1.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-09-09,17:30,Premier League,Matchweek 4,Sat,Away,D,2,2,Stoke City,2.1,1.2,63.0,29320.0,Antonio Valencia,4-3-3,Niel Swarbrick,Match Report,,8.0,0.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-09-17,16:00,Premier League,Matchweek 5,Sun,Home,W,4,0,Everton,2.9,1.1,49.0,75042.0,Antonio Valencia,4-2-3-1,Andre Marriner,Match Report,,6.0,1.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-09-23,15:00,Premier League,Matchweek 6,Sat,Away,W,1,0,Southampton,1.2,1.0,40.0,31930.0,Antonio Valencia,4-2-3-1,Craig Pawson,Match Report,,4.0,0.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-09-30,15:00,Premier League,Matchweek 7,Sat,Home,W,4,0,Crystal Palace,2.8,0.4,59.0,75118.0,David de Gea,4-2-3-1,Mike Dean,Match Report,,7.0,0.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-10-14,12:30,Premier League,Matchweek 8,Sat,Away,D,0,0,Liverpool,0.2,1.5,38.0,52912.0,Antonio Valencia,4-2-3-1,Martin Atkinson,Match Report,,1.0,0.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
2017-10-21,15:00,Premier League,Matchweek 9,Sat,Away,L,1,2,Huddersfield,0.8,1.2,77.0,24426.0,Antonio Valencia,4-2-3-1,Lee Mason,Match Report,,3.0,0.0,2017-2018,Manchester United,https://fbref.com/en/squads/19538871/2017-2018/matchlogs/all_comps/shooting/Manchester-United-Match-Logs-All-Competitions
