result,venue,season,win_percent_before_team2,win_percent_diff,draw_percent_before_team2,lose_percent_before_team2,head2head_win_percent,head2head_draw_percent,head2head_lost_percent,is_opponent_big6,ELO_before_match_team2,ELO_before_diff,average_score_before_match_team1,average_score_before_match_team2,average_score_before_match_diff
L,Home,2018-2019,0.4,0.19999999999999996,0.0,0.6,0.7,0.2,0.1,0,1229.8815970585863,662.9733322585114,2.0,1.2,0.8
L,Away,2018-2019,0.2,0.39999999999999997,0.4,0.4,0.7777777777777778,0.2222222222222222,0.0,0,1579.0983474975662,252.60241952299475,1.8,1.0,0.8
L,Away,2018-2019,0.6,-0.19999999999999996,0.2,0.2,0.7,0.2,0.1,0,1446.488315547188,371.00955714667,1.2,2.0,-0.8
D,Home,2018-2019,0.0,0.2,0.4,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1097.3211965983776,710.9301284124483,0.6,0.4,0.19999999999999996
W,Away,2018-2019,0.4,-0.2,0.2,0.4,0.8888888888888888,0.1111111111111111,0.0,0,1170.4255858950892,613.6469459333098,0.8,1.4,-0.5999999999999999
W,Away,2019-2020,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0,1500.0,0.0,0.0,0.0,0.0
W,Home,2019-2020,1.0,0.0,0.0,0.0,0.9,0.1,0.0,0,1543.75,-12.5,3.0,3.0,0.0
L,Away,2019-2020,1.0,0.0,0.0,0.0,0.1,0.4,0.5,1,1582.707888567413,-19.084064294115024,3.0,3.0,0.0
D,Home,2019-2020,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.5,0.3,1,1496.2662188022357,27.799861327849612,2.0,1.3333333333333333,0.6666666666666667
D,Away,2019-2020,0.0,0.5,0.25,0.75,0.8,0.0,0.2,0,1381.1072900130775,140.9626873678062,1.75,0.25,1.5
W,Home,2019-2020,0.2,0.2,0.2,0.6,0.8,0.1,0.1,0,1454.535001396798,77.15585847079842,1.6,0.8,0.8
D,Away,2019-2020,0.2,0.2,0.4,0.4,0.1,0.1,0.8,1,1516.8112256810402,39.30174575343881,1.6,1.0,0.6000000000000001
W,Home,2019-2020,0.4,-0.2,0.2,0.4,0.75,0.125,0.125,0,1543.2741195571416,15.654838898613889,1.2,1.4,-0.19999999999999996
L,Away,2019-2020,0.2,0.2,0.4,0.4,0.5,0.0,0.5,0,1499.6441700041055,89.12767032699776,1.8,1.0,0.8
D,Home,2019-2020,0.4,0.0,0.2,0.4,0.6,0.2,0.2,0,1507.48533913917,57.88172380959054,1.6,1.4,0.20000000000000018
D,Home,2019-2020,0.4,0.0,0.6,0.0,0.7,0.2,0.1,0,1471.2303771915354,90.00986979286154,1.6,1.8,-0.19999999999999996
L,Away,2019-2020,0.8,-0.6000000000000001,0.0,0.2,0.6,0.2,0.2,0,1731.9366595399529,-177.0320312211311,1.2,2.4,-1.2
D,Home,2019-2020,0.0,0.2,0.2,0.8,0.5,0.2,0.3,0,1278.3933777408315,221.40177387641143,1.0,0.2,0.8
D,Away,2019-2020,0.2,-0.2,0.2,0.6,0.7,0.2,0.1,0,1239.062242187107,246.65738073152465,0.6,0.8,-0.20000000000000007
L,Home,2019-2020,0.4,-0.4,0.0,0.6,0.25,0.5,0.25,0,1359.9855687458437,140.99998746975552,0.8,1.2,-0.3999999999999999
W,Away,2019-2020,0.2,-0.2,0.0,0.8,0.6,0.2,0.2,0,1349.6411696726436,108.06542546677474,0.6,0.6,0.0
L,Home,2019-2020,0.4,-0.2,0.2,0.4,0.1,0.3,0.6,1,1730.280517424665,-223.77215462221875,1.0,1.4,-0.3999999999999999
D,Away,2019-2020,0.2,0.0,0.2,0.6,0.7,0.1,0.2,0,1316.1449531852431,171.44866869943394,1.0,0.8,0.19999999999999996
D,Away,2019-2020,0.2,0.0,0.0,0.8,0.7777777777777778,0.1111111111111111,0.1111111111111111,0,1422.5320885876106,76.48566682737578,1.0,0.6,0.4
L,Home,2019-2020,0.4,-0.2,0.0,0.6,0.2,0.4,0.4,1,1588.5447476194083,-84.11062275819336,1.0,1.2,-0.19999999999999996
W,Home,2019-2020,0.6,-0.39999999999999997,0.2,0.2,0.1,0.2,0.7,1,1669.2022153667394,-188.5971933217968,1.0,2.0,-1.0
D,Away,2019-2020,0.2,0.0,0.6,0.2,0.5,0.3,0.2,0,1518.6826681562964,17.989520078086343,1.0,1.2,-0.19999999999999996
D,Home,2019-2020,0.4,-0.2,0.2,0.4,0.3333333333333333,0.0,0.6666666666666666,0,1522.4690500684758,15.49643263872099,1.2,1.4,-0.19999999999999996
D,Away,2019-2020,0.4,-0.2,0.2,0.4,0.2,0.3,0.5,1,1653.5503414399636,-116.69917786305655,1.2,1.4,-0.19999999999999996
D,Away,2019-2020,0.4,-0.2,0.0,0.6,1.0,0.0,0.0,0,1418.9461469558212,109.80999770124527,1.2,1.2,0.0
W,Home,2019-2020,0.2,0.0,0.6,0.2,0.9,0.0,0.1,0,1347.0674819151825,189.33713106938194,1.4,1.2,0.19999999999999996
W,Home,2019-2020,0.6,-0.39999999999999997,0.4,0.0,0.7,0.1,0.2,0,1460.6664740510262,99.3289036438282,1.4,2.2,-0.8000000000000003
W,Home,2019-2020,0.2,0.2,0.2,0.6,0.6,0.2,0.2,0,1173.467258538305,409.07971155143696,1.8,0.8,1.0
L,Away,2019-2020,0.6,0.0,0.0,0.4,0.1,0.3,0.6,1,2014.8411159978764,-426.8765913757825,2.2,1.8,0.40000000000000013
L,Away,2019-2020,0.0,0.6,0.8,0.2,0.2,0.4,0.4,0,1267.7591759619115,239.60965948840112,2.0,0.8,1.2
W,Away,2019-2020,0.4,0.19999999999999996,0.0,0.6,0.4,0.3,0.3,0,1314.9988430871947,179.7999428892897,1.8,1.2,0.6000000000000001
W,Home,2019-2020,0.2,0.39999999999999997,0.0,0.8,0.6,0.3,0.1,0,962.7310486443032,587.4092142121046,1.8,0.6,1.2000000000000002
W,Away,2019-2020,0.8,-0.20000000000000007,0.2,0.0,0.6,0.3,0.1,0,1764.4922100979738,-211.26927205745483,1.8,2.6,-0.8
D,Home,2019-2020,0.4,0.19999999999999996,0.4,0.2,0.6,0.1,0.3,0,1892.6912806612547,-322.3224220543136,1.8,1.6,0.19999999999999996
L,Away,2019-2020,0.4,0.19999999999999996,0.4,0.2,0.2,0.5,0.3,1,1677.9656708799014,-89.35860190315316,2.0,1.6,0.3999999999999999
W,Home,2019-2020,0.6,0.0,0.2,0.2,0.1,0.3,0.6,1,2457.451294405096,-907.9589067843615,2.0,2.0,0.0
L,Away,2019-2020,0.2,0.39999999999999997,0.2,0.6,0.8,0.1,0.1,0,1110.1897790854196,501.468677993322,2.0,0.8,1.2
W,Home,2019-2020,0.4,0.0,0.0,0.6,0.7,0.1,0.2,0,1125.965044471874,482.3924331157616,1.4,1.2,0.19999999999999996
W,Away,2020-2021,0.0,0.0,0.0,0.0,0.6,0.3,0.1,0,1500.0,0.0,0.0,0.0,0.0
W,Home,2020-2021,0.0,1.0,0.0,1.0,0.6,0.2,0.2,0,1462.5,81.25,3.0,0.0,3.0
L,Away,2020-2021,1.0,0.0,0.0,0.0,0.2,0.2,0.6,1,1568.0754872798962,-0.25312578547436715,3.0,3.0,0.0
W,Home,2020-2021,0.0,0.6666666666666666,0.0,1.0,0.25,0.25,0.5,0,1440.202920044419,90.09212065826068,2.0,0.0,2.0
L,Away,2020-2021,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.1,0.2,0.7,1,1490.949831804189,62.66876308202586,2.25,1.3333333333333333,0.9166666666666667
L,Home,2020-2021,0.6,0.0,0.0,0.4,0.5,0.2,0.3,0,1503.4599827756194,24.48499163516294,1.8,1.8,0.0
W,Away,2020-2021,0.4,0.0,0.2,0.4,0.2,0.2,0.6,1,1483.4646223237646,11.031694800509058,1.2,1.4,-0.19999999999999996
L,Home,2020-2021,0.6,-0.19999999999999996,0.0,0.4,0.7,0.1,0.2,0,1577.7119904399997,-50.97376382031575,1.2,1.8,-0.6000000000000001
D,Away,2020-2021,0.2,0.2,0.2,0.6,0.5,0.125,0.375,0,1429.5037098009102,59.85760522768487,1.2,0.8,0.3999999999999999
L,Home,2020-2021,0.4,-0.2,0.4,0.2,0.6,0.3,0.1,0,1483.8594286235275,9.7668731123415,0.8,1.6,-0.8
L,Away,2020-2021,0.8,-0.6000000000000001,0.2,0.0,0.2,0.5,0.3,1,1700.7961836255238,-239.2981293248397,0.8,2.6,-1.8
L,Home,2020-2021,0.2,0.0,0.4,0.4,0.9,0.1,0.0,0,1335.0081331578192,66.5956021136476,0.8,1.0,-0.19999999999999996
D,Home,2020-2021,0.6,-0.6,0.2,0.2,0.5,0.3,0.2,0,1609.8523902451043,-245.41628354422824,0.2,2.0,-1.8
L,Away,2020-2021,0.6,-0.6,0.2,0.2,0.7,0.1,0.2,0,1624.6240037358286,-244.97809051197055,0.4,2.0,-1.6
W,Home,2020-2021,0.4,-0.4,0.2,0.4,0.2,0.4,0.4,1,1705.8608509516755,-376.452352107505,0.2,1.4,-1.2
W,Away,2020-2021,0.0,0.2,0.6,0.4,0.1666666666666666,0.3333333333333333,0.5,0,1275.024909513283,121.67732729155045,0.8,0.6,0.20000000000000007
W,Away,2020-2021,0.0,0.4,0.4,0.6,0.6,0.2,0.2,0,1156.176795812068,282.29314871000634,1.4,0.4,0.9999999999999999
D,Home,2020-2021,0.2,0.39999999999999997,0.4,0.4,0.4,0.4,0.2,0,1452.9406903512736,63.855964507462204,2.0,1.0,1.0
W,Home,2020-2021,0.0,0.6,0.4,0.6,0.9,0.0,0.1,0,1392.9653332175044,119.2875628945078,2.0,0.4,1.6
W,Away,2020-2021,0.2,0.6000000000000001,0.4,0.4,0.5,0.4,0.1,0,1611.8868149532304,-70.34125726909906,2.6,1.0,1.6
D,Home,2020-2021,0.6,0.20000000000000007,0.2,0.2,0.3,0.2,0.5,1,1734.6978446624064,-163.14241735990458,2.6,2.0,0.6000000000000001
L,Away,2020-2021,0.0,0.6,0.4,0.6,0.5,0.3,0.2,0,1319.9785620334733,262.522991424109,2.2,0.4,1.8000000000000003
L,Away,2020-2021,0.4,0.0,0.0,0.6,0.7,0.0,0.3,0,1598.4870395905064,-27.283014640599504,1.6,1.2,0.40000000000000013
W,Home,2020-2021,0.6,-0.19999999999999996,0.0,0.4,0.4444444444444444,0.2222222222222222,0.3333333333333333,0,1438.7276563161467,98.77743692361514,1.4,1.8,-0.40000000000000013
L,Home,2020-2021,1.0,-0.6,0.0,0.0,0.1,0.1,0.8,1,2005.322132803226,-440.700194278455,1.4,3.0,-1.6
W,Away,2020-2021,0.6,-0.39999999999999997,0.2,0.2,0.5,0.1,0.4,0,1814.1658438330217,-254.12598338798807,0.8,2.0,-1.2
D,Away,2020-2021,0.2,0.2,0.6,0.2,0.8,0.1,0.1,0,1267.4067066288956,306.7353478957091,1.2,1.2,0.0
W,Home,2020-2021,0.6,-0.19999999999999996,0.0,0.4,0.2,0.4,0.4,1,1647.9290238528552,-56.09079779184913,1.4,1.8,-0.40000000000000013
D,Away,2020-2021,0.6,0.0,0.0,0.4,0.7,0.2,0.1,0,1550.8943724527874,77.19554653491741,2.0,1.8,0.19999999999999996
L,Home,2020-2021,0.4,0.0,0.0,0.6,0.1,0.2,0.7,1,1708.8076473761043,-75.25269825620603,1.6,1.2,0.40000000000000013
W,Away,2020-2021,0.2,0.2,0.0,0.8,0.4,0.2,0.4,0,778.2847976121169,820.8507138995848,1.6,0.6,1.0
D,Home,2020-2021,0.2,0.2,0.0,0.8,0.6,0.3,0.1,0,1183.5217912290636,502.34450748085146,1.6,0.6,1.0
L,Home,2020-2021,0.0,0.4,0.6,0.4,0.6,0.1,0.3,0,1591.9726800508768,71.5218198481316,1.6,0.6,1.0
W,Away,2020-2021,0.4,-0.2,0.4,0.2,0.9,0.0,0.1,0,1209.8379944699952,416.0628505092195,1.0,1.6,-0.6000000000000001
W,Home,2020-2021,0.4,0.0,0.4,0.2,0.7,0.1,0.2,0,1004.9411185409384,689.6934077434199,1.4,1.6,-0.20000000000000018
W,Away,2020-2021,0.8,-0.20000000000000007,0.2,0.0,0.3,0.4,0.3,1,1890.579673004184,-194.55612489524765,2.0,2.6,-0.6000000000000001
W,Away,2020-2021,0.4,0.19999999999999996,0.0,0.6,0.3,0.5,0.2,0,1357.9757271768117,353.42404689534465,2.0,1.2,0.8
W,Home,2020-2021,0.4,0.4,0.2,0.4,0.2857142857142857,0.2857142857142857,0.4285714285714285,0,1359.7508587008556,417.9766060534864,2.4,1.4,1.0
L,Away,2021-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1500.0,0.0,0.0,0.0,0.0
L,Home,2021-2022,1.0,-1.0,0.0,0.0,0.4,0.3,0.3,1,1543.75,-81.25,0.0,3.0,-3.0
L,Away,2021-2022,0.5,-0.5,0.0,0.5,0.0,0.1,0.9,1,1516.9518811627236,-83.33871495602966,0.0,1.5,-1.5
W,Home,2021-2022,0.0,0.0,0.0,1.0,0.6,0.3,0.1,0,1380.4656147310343,-8.62100671594635,0.0,0.0,0.0
W,Away,2021-2022,0.0,0.25,0.25,0.75,0.7,0.2,0.1,0,1372.8774448332958,30.992418203879197,0.75,0.25,0.5
W,Home,2021-2022,0.6,-0.19999999999999996,0.0,0.4,0.3,0.3,0.4,1,1529.2034527486244,-91.30335543733167,1.2,1.8,-0.6000000000000001
D,Away,2021-2022,0.6,0.0,0.2,0.2,0.375,0.25,0.375,0,1592.7876321592014,-107.7535863057019,1.8,2.0,-0.19999999999999996
D,Home,2021-2022,0.2,0.39999999999999997,0.6,0.2,0.4,0.4,0.2,0,1463.9844915422048,13.535448576603585,2.0,1.2,0.8
W,Home,2021-2022,0.4,0.19999999999999996,0.0,0.6,0.6,0.0,0.4,0,1472.5401532076776,4.006325531404855,2.2,1.2,1.0000000000000002
W,Away,2021-2022,0.4,0.19999999999999996,0.4,0.2,0.5,0.1,0.4,0,1530.045188895335,-16.43110843431714,2.2,1.6,0.6000000000000001
W,Home,2021-2022,0.2,0.39999999999999997,0.2,0.6,0.7,0.1,0.2,0,1397.429964637647,151.9119668748972,2.2,0.8,1.4000000000000001
L,Away,2021-2022,0.4,0.19999999999999996,0.4,0.2,0.1,0.2,0.7,1,1778.451448972266,-210.71427484134847,2.2,1.6,0.6000000000000001
W,Home,2021-2022,0.0,0.6,0.6,0.4,0.9,0.0,0.1,0,1287.791842804928,207.68059680910028,2.0,0.6,1.4
L,Away,2021-2022,0.2,0.6000000000000001,0.2,0.6,0.2,0.3,0.5,1,1527.5535983619343,-14.660480708407476,2.4,0.8,1.5999999999999999
L,Away,2021-2022,0.0,0.6,0.2,0.8,0.5,0.1,0.4,0,1354.0177703076663,126.30749642623641,1.8,0.2,1.6
W,Home,2021-2022,0.2,0.2,0.4,0.4,0.6,0.3,0.1,0,1389.3236727846534,70.63691504652184,1.2,1.0,0.19999999999999996
W,Home,2021-2022,0.2,0.2,0.4,0.4,0.7,0.2,0.1,0,1741.1213374480683,-246.18497369836086,1.2,1.0,0.19999999999999996
W,Away,2021-2022,0.2,0.39999999999999997,0.4,0.4,0.5,0.2,0.3,0,1318.9659732470848,236.3372878038724,1.8,1.0,0.8
W,Away,2021-2022,0.0,0.6,0.4,0.6,0.6,0.3,0.1,0,1141.2523371572306,483.6865347613468,1.8,0.4,1.4
L,Home,2021-2022,1.0,-0.19999999999999996,0.0,0.0,0.0,0.1,0.9,1,1994.084234352274,-274.96308303375486,2.4,3.0,-0.6000000000000001
D,Home,2021-2022,0.0,0.8,0.4,0.6,0.7,0.2,0.1,0,1180.9930966404331,527.4782287115072,2.4,0.4,2.0
W,Away,2021-2022,0.8,-0.20000000000000007,0.2,0.0,0.4,0.3,0.3,0,1641.402443706632,44.35927595198223,2.0,2.6,-0.6000000000000001
W,Home,2021-2022,0.0,0.6,0.2,0.8,0.0,0.0,1.0,0,1270.7894209945769,450.19064221175495,2.0,0.2,1.8
W,Home,2021-2022,0.8,-0.20000000000000007,0.0,0.2,0.4,0.3,0.3,0,1662.0266836287713,63.30882375317424,2.0,2.4,-0.3999999999999999
W,Away,2021-2022,0.2,0.39999999999999997,0.2,0.6,0.7,0.1,0.2,0,1150.660579262359,600.292830055082,2.0,0.8,1.2
W,Home,2021-2022,0.4,0.4,0.2,0.4,0.5,0.1,0.4,0,1439.4929786807131,372.0477192540661,2.6,1.4,1.2000000000000002
L,Home,2021-2022,1.0,0.0,0.0,0.0,0.1,0.2,0.7,1,2196.0141226107944,-376.59007200029396,3.0,3.0,0.0
W,Away,2021-2022,0.6,0.20000000000000007,0.0,0.4,0.7,0.0,0.3,0,1538.0799003186214,273.64336815415095,2.4,1.8,0.5999999999999999
L,Away,2021-2022,0.4,0.4,0.4,0.2,0.3,0.5,0.2,0,1510.7215455498094,352.7846093240905,2.4,1.6,0.7999999999999998
L,Home,2021-2022,0.0,0.6,0.2,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1380.3826483214152,472.9728298610039,1.8,0.2,1.6
L,Away,2021-2022,0.0,0.4,0.2,0.8,0.6,0.3,0.1,0,1280.9540602101993,513.7545404975515,1.2,0.2,1.0
W,Away,2021-2022,0.8,-0.6000000000000001,0.0,0.2,0.3,0.3,0.4,1,2153.265640941529,-361.64375984037065,0.6,2.4,-1.7999999999999998
W,Home,2021-2022,0.4,0.0,0.2,0.4,0.2,0.3,0.5,1,1651.2268277248868,148.71101528384656,1.2,1.4,-0.19999999999999996
W,Away,2021-2022,0.2,0.2,0.2,0.6,0.7,0.2,0.1,0,1585.157858870649,237.14238882810423,1.2,0.8,0.3999999999999999
W,Home,2021-2022,0.4,0.19999999999999996,0.4,0.2,0.6,0.2,0.2,0,1126.1908704826344,745.8960988182896,1.8,1.6,0.19999999999999996
L,Away,2021-2022,0.4,0.4,0.4,0.2,0.4,0.2,0.4,1,1788.923512850174,84.00533614325764,2.4,1.6,0.7999999999999998
L,Away,2021-2022,0.6,0.20000000000000007,0.0,0.4,0.9,0.0,0.1,0,1329.7859013130137,509.7696925061823,2.4,1.8,0.5999999999999999
W,Home,2021-2022,0.6,0.0,0.2,0.2,0.5,0.1,0.4,0,1253.3600968465769,582.4098235958836,1.8,2.0,-0.19999999999999996
W,Away,2022-2023,0.0,0.0,0.0,0.0,0.3,0.5,0.2,0,1500.0,0.0,0.0,0.0,0.0
W,Home,2022-2023,0.0,1.0,1.0,0.0,0.6,0.1,0.3,0,1500.0,37.5,3.0,1.0,2.0
W,Away,2022-2023,0.5,0.5,0.0,0.5,0.7,0.2,0.1,0,1490.625,80.3431316516535,3.0,1.5,1.5
W,Home,2022-2023,0.3333333333333333,0.6666666666666667,0.6666666666666666,0.0,0.6,0.3,0.1,0,1537.1125007696292,87.54608926899732,3.0,1.6666666666666667,1.3333333333333333
W,Home,2022-2023,0.25,0.75,0.0,0.75,0.7,0.0,0.3,0,1424.2602467532229,223.93656155927124,3.0,0.75,2.25
L,Away,2022-2023,0.6,0.4,0.0,0.4,0.2,0.3,0.5,1,1523.305015567439,138.39230228281576,3.0,1.8,1.2
W,Away,2022-2023,0.4,0.4,0.4,0.2,0.5,0.0,0.5,0,1560.9559879475844,77.43563909772524,2.4,1.6,0.7999999999999998
W,Home,2022-2023,0.8,0.0,0.2,0.0,0.4,0.2,0.4,1,1661.157691632945,30.57652214310656,2.4,2.6,-0.20000000000000018
W,Home,2022-2023,0.4,0.4,0.4,0.2,0.1,0.2,0.7,1,1577.1414697241162,148.80100152815044,2.4,1.6,0.7999999999999998
W,Away,2022-2023,0.0,0.8,0.4,0.6,0.6,0.2,0.2,0,1470.0742504229006,274.4967838643429,2.4,0.4,2.0
D,Away,2022-2023,0.2,0.6000000000000001,0.2,0.6,0.5,0.3,0.2,0,1363.474806837114,432.9226649555478,2.4,0.8,1.5999999999999999
W,Home,2022-2023,0.2,0.6000000000000001,0.4,0.4,0.0,0.0,0.0,0,1322.694684212964,494.8821059045529,2.6,1.0,1.6
W,Away,2022-2023,0.4,0.4,0.4,0.2,0.4,0.3,0.3,1,1611.758745896824,211.29253538434,2.6,1.6,1.0
W,Away,2022-2023,0.2,0.6000000000000001,0.2,0.6,0.4,0.3,0.3,0,1279.410001675963,591.8544883906081,2.6,0.8,1.8
W,Home,2022-2023,0.2,0.6000000000000001,0.0,0.8,0.7,0.2,0.1,0,1360.518219495404,583.3404374234344,2.6,0.6,2.0
W,Away,2022-2023,0.6,0.20000000000000007,0.0,0.4,0.3,0.3,0.4,0,1607.9770671064648,338.4042073278747,2.6,1.8,0.8
D,Home,2022-2023,0.8,0.19999999999999996,0.2,0.0,0.8,0.0,0.2,0,1812.7373707840336,199.2861253242113,3.0,2.6,0.3999999999999999
W,Away,2022-2023,0.4,0.4,0.2,0.4,0.4,0.2,0.4,1,1642.555439118047,356.518255370396,2.6,1.4,1.2000000000000002
W,Home,2022-2023,0.8,0.0,0.2,0.0,0.2,0.3,0.5,1,1779.8982300996915,285.6388298345894,2.6,2.6,0.0
L,Away,2022-2023,0.0,0.8,0.2,0.8,0.5,0.1,0.4,0,1190.4694580268626,885.1854130257836,2.6,0.2,2.4
D,Home,2022-2023,0.8,-0.20000000000000007,0.2,0.0,0.6666666666666666,0.0,0.3333333333333333,0,1667.844580533828,407.4298690936696,2.0,2.6,-0.6000000000000001
L,Home,2022-2023,0.6,-0.19999999999999996,0.0,0.4,0.0,0.0,1.0,1,1873.545365223892,181.10086950377354,1.6,1.8,-0.19999999999999996
W,Away,2022-2023,0.4,0.0,0.2,0.4,0.7,0.0,0.3,0,1371.7124647392716,627.4838570194065,1.4,1.4,0.0
W,Away,2022-2023,0.4,0.0,0.2,0.4,0.6,0.1,0.3,0,1334.8255444508002,737.399339382692,1.4,1.4,0.0
W,Home,2022-2023,0.4,0.0,0.0,0.6,0.4,0.1,0.5,0,1206.418495082792,927.422904548152,1.4,1.2,0.19999999999999996
W,Home,2022-2023,0.2,0.39999999999999997,0.4,0.4,0.7,0.2,0.1,0,1125.485126063295,1008.8043307318194,2.0,1.0,1.0
W,Away,2022-2023,0.4,0.4,0.4,0.2,0.7,0.2,0.1,0,1483.2200158708852,651.2567529492139,2.4,1.6,0.7999999999999998
W,Home,2022-2023,0.0,1.0,0.4,0.6,0.3,0.5,0.2,0,1370.9462236519123,849.0179326810842,3.0,0.4,2.6
W,Home,2022-2023,0.4,0.6,0.2,0.4,0.7,0.2,0.1,0,1313.828284225084,906.7908102704521,3.0,1.4,1.6
D,Away,2022-2023,0.4,0.6,0.2,0.4,0.1,0.2,0.7,1,1617.458757577911,603.6309768408237,3.0,1.4,1.6
D,Away,2022-2023,0.4,0.4,0.2,0.4,0.8,0.1,0.1,0,1223.318327584512,1021.2694858180041,2.6,1.4,1.2000000000000002
D,Home,2022-2023,0.0,0.6,0.2,0.8,0.5,0.3,0.2,0,1052.2684579347474,1217.179852678721,2.2,0.2,2.0
L,Away,2022-2023,1.0,-0.6,0.0,0.0,0.0,0.0,1.0,1,2175.072674064498,69.420887441579,1.8,3.0,-1.2
W,Home,2022-2023,0.0,0.2,0.2,0.8,0.4,0.3,0.3,1,1458.2918356198954,751.07888092595,1.2,0.2,1.0
W,Away,2022-2023,0.8,-0.6000000000000001,0.0,0.2,0.7,0.1,0.2,0,2050.1670026676647,160.18466261421872,1.2,2.4,-1.2
L,Home,2022-2023,0.6,-0.19999999999999996,0.0,0.4,0.3,0.3,0.4,0,1782.493398477087,481.51845676230573,1.6,1.8,-0.19999999999999996
L,Away,2022-2023,0.4,0.0,0.2,0.4,1.0,0.0,0.0,0,1070.4990768437174,1111.1634506542541,1.4,1.4,0.0
W,Home,2022-2023,0.4,0.0,0.2,0.4,0.5,0.2,0.3,0,1221.8736141670695,959.6848619698815,1.2,1.4,-0.19999999999999996
